timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1657374810351,6159,login,200,OK,Grupo de Usuários 1-58,text,true,,0,0,75,75,http://www.host.corp/auth,42,0,5
1657374814033,2487,login,200,OK,Grupo de Usuários 1-29,text,true,,0,0,75,75,http://www.host.corp/auth,37,0,1
1657374812275,4355,balance,200,OK,Grupo de Usuários 1-36,text,true,,0,0,75,75,http://www.host.corp/balance,14,0,1
1657374813055,3625,balance,200,OK,Grupo de Usuários 1-38,text,true,,0,0,75,75,http://www.host.corp/balance,23,0,1
1657374813660,3091,login,200,OK,Grupo de Usuários 1-71,text,true,,0,0,75,75,http://www.host.corp/auth,47,0,3
1657374810808,5966,balance,200,OK,Grupo de Usuários 1-2,text,true,,0,0,75,75,http://www.host.corp/balance,50,0,4
1657374811604,5254,balance,200,OK,Grupo de Usuários 1-28,text,true,,0,0,75,75,http://www.host.corp/balance,42,0,1
1657374812753,4131,login,200,OK,Grupo de Usuários 1-4,text,true,,0,0,75,75,http://www.host.corp/auth,31,0,5
1657374812120,4767,login,200,OK,Grupo de Usuários 1-31,text,true,,0,0,75,75,http://www.host.corp/auth,1,0,2
1657374811749,5255,balance,200,OK,Grupo de Usuários 1-19,text,true,,0,0,76,76,http://www.host.corp/balance,9,0,2
1657374811266,5761,login,200,OK,Grupo de Usuários 1-51,text,true,,0,0,76,76,http://www.host.corp/auth,25,0,1
1657374810808,6241,login,200,OK,Grupo de Usuários 1-53,text,true,,0,0,76,76,http://www.host.corp/auth,48,0,5
1657374813036,4023,login,200,OK,Grupo de Usuários 1-48,text,true,,0,0,76,76,http://www.host.corp/auth,15,0,1
1657374810966,6226,login,200,OK,Grupo de Usuários 1-12,text,true,,0,0,76,76,http://www.host.corp/auth,21,0,5
1657374813828,3365,login,200,OK,Grupo de Usuários 1-52,text,true,,0,0,76,76,http://www.host.corp/auth,35,0,3
1657374811541,5673,login,200,OK,Grupo de Usuários 1-43,text,true,,0,0,76,76,http://www.host.corp/auth,5,0,5
1657374813554,3667,balance,200,OK,Grupo de Usuários 1-21,text,true,,0,0,76,76,http://www.host.corp/balance,16,0,4
1657374814327,2956,login,200,OK,Grupo de Usuários 1-72,text,true,,0,0,76,76,http://www.host.corp/auth,41,0,1
1657374811121,6163,login,200,OK,Grupo de Usuários 1-15,text,true,,0,0,76,76,http://www.host.corp/auth,12,0,4
1657374815260,2039,login,200,OK,Grupo de Usuários 1-18,text,true,,0,0,76,76,http://www.host.corp/auth,48,0,5
1657374812326,5029,login,200,OK,Grupo de Usuários 1-69,text,true,,0,0,76,76,http://www.host.corp/auth,30,0,4
1657374816295,1092,balance,200,OK,Grupo de Usuários 1-73,text,true,,0,0,76,76,http://www.host.corp/balance,23,0,5
1657374812462,4926,login,200,OK,Grupo de Usuários 1-14,text,true,,0,0,76,76,http://www.host.corp/auth,4,0,5
1657374813378,4061,login,200,OK,Grupo de Usuários 1-33,text,true,,0,0,76,76,http://www.host.corp/auth,40,0,1
1657374814629,2852,login,200,OK,Grupo de Usuários 1-9,text,true,,0,0,76,76,http://www.host.corp/auth,26,0,3
1657374814140,3352,balance,200,OK,Grupo de Usuários 1-39,text,true,,0,0,76,76,http://www.host.corp/balance,35,0,4
1657374815930,1839,balance,200,OK,Grupo de Usuários 1-16,text,true,,0,0,77,77,http://www.host.corp/balance,48,0,1
1657374811001,6795,login,200,OK,Grupo de Usuários 1-20,text,true,,0,0,77,77,http://www.host.corp/auth,36,0,3
1657374812870,4941,login,200,OK,Grupo de Usuários 1-3,text,true,,0,0,77,77,http://www.host.corp/auth,23,0,4
1657374812808,5061,balance,200,OK,Grupo de Usuários 1-30,text,true,,0,0,77,77,http://www.host.corp/balance,18,0,3
1657374812069,5826,balance,200,OK,Grupo de Usuários 1-57,text,true,,0,0,77,77,http://www.host.corp/balance,22,0,1
1657374812859,5221,balance,200,OK,Grupo de Usuários 1-17,text,true,,0,0,77,77,http://www.host.corp/balance,36,0,5
1657374813657,4445,balance,200,OK,Grupo de Usuários 1-68,text,true,,0,0,77,77,http://www.host.corp/balance,30,0,3
1657374810712,7450,login,200,OK,Grupo de Usuários 1-5,text,true,,0,0,77,77,http://www.host.corp/auth,9,0,2
1657374815933,2237,login,200,OK,Grupo de Usuários 1-63,text,true,,0,0,77,77,http://www.host.corp/auth,7,0,1
1657374814470,3720,login,200,OK,Grupo de Usuários 1-11,text,true,,0,0,77,77,http://www.host.corp/auth,38,0,2
1657374812997,5195,login,200,OK,Grupo de Usuários 1-50,text,true,,0,0,77,77,http://www.host.corp/auth,1,0,2
1657374815660,2618,login,200,OK,Grupo de Usuários 1-74,text,true,,0,0,77,77,http://www.host.corp/auth,35,0,5
1657374813525,4787,login,200,OK,Grupo de Usuários 1-59,text,true,,0,0,77,77,http://www.host.corp/auth,23,0,1
1657374814542,3830,balance,200,OK,Grupo de Usuários 1-22,text,true,,0,0,78,78,http://www.host.corp/balance,13,0,5
1657374813249,5125,balance,200,OK,Grupo de Usuários 1-32,text,true,,0,0,78,78,http://www.host.corp/balance,36,0,4
1657374814014,4379,balance,200,OK,Grupo de Usuários 1-7,text,true,,0,0,78,78,http://www.host.corp/balance,31,0,4
1657374812463,5936,login,200,OK,Grupo de Usuários 1-13,text,true,,0,0,78,78,http://www.host.corp/auth,40,0,2
1657374813453,4990,balance,200,OK,Grupo de Usuários 1-47,text,true,,0,0,78,78,http://www.host.corp/balance,27,0,5
1657374817663,903,login,200,OK,Grupo de Usuários 1-77,text,true,,0,0,78,78,http://www.host.corp/auth,17,0,2
1657374816681,2081,login,200,OK,Grupo de Usuários 1-38,text,true,,0,0,78,78,http://www.host.corp/auth,45,0,1
1657374814420,4456,balance,200,OK,Grupo de Usuários 1-40,text,true,,0,0,78,78,http://www.host.corp/balance,3,0,5
1657374817300,1661,balance,200,OK,Grupo de Usuários 1-18,text,true,,0,0,78,78,http://www.host.corp/balance,46,0,1
1657374815074,3894,login,200,OK,Grupo de Usuários 1-64,text,true,,0,0,78,78,http://www.host.corp/auth,13,0,4
1657374816451,2607,balance,200,OK,Grupo de Usuários 1-60,text,true,,0,0,79,79,http://www.host.corp/balance,25,0,2
1657374815881,3210,login,200,OK,Grupo de Usuários 1-49,text,true,,0,0,79,79,http://www.host.corp/auth,27,0,4
1657374817357,1758,balance,200,OK,Grupo de Usuários 1-69,text,true,,0,0,79,79,http://www.host.corp/balance,3,0,1
1657374816186,3049,login,200,OK,Grupo de Usuários 1-65,text,true,,0,0,79,79,http://www.host.corp/auth,36,0,1
1657374815716,3530,login,200,OK,Grupo de Usuários 1-8,text,true,,0,0,79,79,http://www.host.corp/auth,42,0,3
1657374817441,1824,balance,200,OK,Grupo de Usuários 1-33,text,true,,0,0,79,79,http://www.host.corp/balance,9,0,3
1657374814971,4401,balance,200,OK,Grupo de Usuários 1-24,text,true,,0,0,79,79,http://www.host.corp/balance,8,0,2
1657374813872,5650,login,200,OK,Grupo de Usuários 1-10,text,true,,0,0,79,79,http://www.host.corp/auth,49,0,2
1657374816392,3224,balance,200,OK,Grupo de Usuários 1-35,text,true,,0,0,79,79,http://www.host.corp/balance,33,0,3
1657374816018,3684,login,200,OK,Grupo de Usuários 1-27,text,true,,0,0,80,80,http://www.host.corp/auth,25,0,5
1657374815257,4491,balance,200,OK,Grupo de Usuários 1-66,text,true,,0,0,80,80,http://www.host.corp/balance,9,0,3
1657374816241,3607,login,200,OK,Grupo de Usuários 1-34,text,true,,0,0,80,80,http://www.host.corp/auth,14,0,5
1657374817482,2418,balance,200,OK,Grupo de Usuários 1-9,text,true,,0,0,80,80,http://www.host.corp/balance,46,0,1
1657374818373,1686,login,200,OK,Grupo de Usuários 1-22,text,true,,0,0,80,80,http://www.host.corp/auth,20,0,3
1657374815018,5042,balance,200,OK,Grupo de Usuários 1-54,text,true,,0,0,80,80,http://www.host.corp/balance,42,0,5
1657374818394,1680,login,200,OK,Grupo de Usuários 1-7,text,true,,0,0,80,80,http://www.host.corp/auth,23,0,1
1657374815789,4295,login,200,OK,Grupo de Usuários 1-67,text,true,,0,0,80,80,http://www.host.corp/auth,42,0,1
1657374817028,3091,balance,200,OK,Grupo de Usuários 1-51,text,true,,0,0,80,80,http://www.host.corp/balance,14,0,2
1657374817388,2749,login,200,OK,Grupo de Usuários 1-73,text,true,,0,0,80,80,http://www.host.corp/auth,38,0,2
1657374816887,3385,balance,200,OK,Grupo de Usuários 1-31,text,true,,0,0,80,80,http://www.host.corp/balance,18,0,4
1657374816521,3808,balance,200,OK,Grupo de Usuários 1-29,text,true,,0,0,80,80,http://www.host.corp/balance,30,0,1
1657374818082,2254,login,200,OK,Grupo de Usuários 1-17,text,true,,0,0,81,81,http://www.host.corp/auth,11,0,5
1657374818163,2211,balance,200,OK,Grupo de Usuários 1-5,text,true,,0,0,81,81,http://www.host.corp/balance,37,0,2
1657374815805,4610,balance,200,OK,Grupo de Usuários 1-6,text,true,,0,0,81,81,http://www.host.corp/balance,11,0,3
1657374812639,7827,login,200,OK,Grupo de Usuários 1-44,text,true,,0,0,81,81,http://www.host.corp/auth,11,0,3
1657374817771,2737,login,200,OK,Grupo de Usuários 1-16,text,true,,0,0,81,81,http://www.host.corp/auth,18,0,3
1657374818763,1766,balance,200,OK,Grupo de Usuários 1-38,text,true,,0,0,81,81,http://www.host.corp/balance,12,0,2
1657374819265,1266,login,200,OK,Grupo de Usuários 1-33,text,true,,0,0,81,81,http://www.host.corp/auth,31,0,5
1657374818171,2439,balance,200,OK,Grupo de Usuários 1-63,text,true,,0,0,81,81,http://www.host.corp/balance,44,0,5
1657374817222,3520,login,200,OK,Grupo de Usuários 1-21,text,true,,0,0,81,81,http://www.host.corp/auth,41,0,4
1657374817215,3542,balance,200,OK,Grupo de Usuários 1-43,text,true,,0,0,81,81,http://www.host.corp/balance,18,0,5
1657374812993,7766,login,200,OK,Grupo de Usuários 1-70,text,true,,0,0,81,81,http://www.host.corp/auth,29,0,3
1657374816884,3920,balance,200,OK,Grupo de Usuários 1-4,text,true,,0,0,81,81,http://www.host.corp/balance,3,0,2
1657374815704,5115,login,200,OK,Grupo de Usuários 1-23,text,true,,0,0,81,81,http://www.host.corp/auth,19,0,2
1657374814907,5975,balance,200,OK,Grupo de Usuários 1-55,text,true,,0,0,81,81,http://www.host.corp/balance,19,0,2
1657374817194,3753,balance,200,OK,Grupo de Usuários 1-52,text,true,,0,0,81,81,http://www.host.corp/balance,34,0,4
1657374814726,6255,login,200,OK,Grupo de Usuários 1-61,text,true,,0,0,81,81,http://www.host.corp/auth,2,0,2
1657374816858,4169,login,200,OK,Grupo de Usuários 1-28,text,true,,0,0,82,82,http://www.host.corp/auth,15,0,4
1657374819247,1804,balance,200,OK,Grupo de Usuários 1-8,text,true,,0,0,82,82,http://www.host.corp/balance,9,0,2
1657374817285,3793,balance,200,OK,Grupo de Usuários 1-15,text,true,,0,0,82,82,http://www.host.corp/balance,35,0,2
1657374816127,4959,balance,200,OK,Grupo de Usuários 1-45,text,true,,0,0,82,82,http://www.host.corp/balance,21,0,3
1657374817389,3754,balance,200,OK,Grupo de Usuários 1-14,text,true,,0,0,82,82,http://www.host.corp/balance,40,0,4
1657374820074,1070,balance,200,OK,Grupo de Usuários 1-7,text,true,,0,0,82,82,http://www.host.corp/balance,27,0,4
1657374815379,5786,login,200,OK,Grupo de Usuários 1-41,text,true,,0,0,82,82,http://www.host.corp/auth,2,0,1
1657374817060,4232,balance,200,OK,Grupo de Usuários 1-48,text,true,,0,0,82,82,http://www.host.corp/balance,5,0,2
1657374816312,5013,login,200,OK,Grupo de Usuários 1-1,text,true,,0,0,82,82,http://www.host.corp/auth,8,0,1
1657374815952,5375,login,200,OK,Grupo de Usuários 1-56,text,true,,0,0,82,82,http://www.host.corp/auth,13,0,2
1657374818313,3060,balance,200,OK,Grupo de Usuários 1-59,text,true,,0,0,82,82,http://www.host.corp/balance,36,0,2
1657374815989,5402,balance,200,OK,Grupo de Usuários 1-25,text,true,,0,0,82,82,http://www.host.corp/balance,39,0,2
1657374817812,3585,balance,200,OK,Grupo de Usuários 1-3,text,true,,0,0,82,82,http://www.host.corp/balance,8,0,3
1657374817193,4267,balance,200,OK,Grupo de Usuários 1-12,text,true,,0,0,82,82,http://www.host.corp/balance,42,0,4
1657374815676,5850,login,200,OK,Grupo de Usuários 1-37,text,true,,0,0,82,82,http://www.host.corp/auth,12,0,3
1657374816994,4573,login,200,OK,Grupo de Usuários 1-76,text,true,,0,0,82,82,http://www.host.corp/auth,23,0,1
1657374816127,5450,login,200,OK,Grupo de Usuários 1-46,text,true,,0,0,82,82,http://www.host.corp/auth,43,0,3
1657374818279,3399,balance,200,OK,Grupo de Usuários 1-74,text,true,,0,0,83,83,http://www.host.corp/balance,35,0,5
1657374818193,3562,balance,200,OK,Grupo de Usuários 1-50,text,true,,0,0,83,83,http://www.host.corp/balance,7,0,1
1657374816510,5252,balance,200,OK,Grupo de Usuários 1-58,text,true,,0,0,83,83,http://www.host.corp/balance,11,0,4
1657374820336,1477,balance,200,OK,Grupo de Usuários 1-17,text,true,,0,0,83,83,http://www.host.corp/balance,4,0,3
1657374816774,5042,login,200,OK,Grupo de Usuários 1-2,text,true,,0,0,83,83,http://www.host.corp/auth,17,0,2
1657374818191,3728,balance,200,OK,Grupo de Usuários 1-11,text,true,,0,0,83,83,http://www.host.corp/balance,39,0,2
1657374815507,6433,login,200,OK,Grupo de Usuários 1-42,text,true,,0,0,83,83,http://www.host.corp/auth,1,0,1
1657374816033,5957,balance,200,OK,Grupo de Usuários 1-62,text,true,,0,0,83,83,http://www.host.corp/balance,35,0,1
1657374817896,4192,login,200,OK,Grupo de Usuários 1-57,text,true,,0,0,83,83,http://www.host.corp/auth,49,0,3
1657374819092,3030,balance,200,OK,Grupo de Usuários 1-49,text,true,,0,0,83,83,http://www.host.corp/balance,50,0,3
1657374820274,1913,login,200,OK,Grupo de Usuários 1-31,text,true,,0,0,83,83,http://www.host.corp/auth,23,0,5
1657374819059,3201,login,200,OK,Grupo de Usuários 1-60,text,true,,0,0,83,83,http://www.host.corp/auth,38,0,2
1657374820374,1887,login,200,OK,Grupo de Usuários 1-5,text,true,,0,0,83,83,http://www.host.corp/auth,17,0,1
1657374819849,2464,balance,200,OK,Grupo de Usuários 1-34,text,true,,0,0,83,83,http://www.host.corp/balance,31,0,3
1657374819116,3232,login,200,OK,Grupo de Usuários 1-69,text,true,,0,0,84,84,http://www.host.corp/auth,18,0,4
1657374821665,885,login,200,OK,Grupo de Usuários 1-83,text,true,,0,0,84,84,http://www.host.corp/auth,42,0,2
1657374821087,1464,login,200,OK,Grupo de Usuários 1-45,text,true,,0,0,84,84,http://www.host.corp/auth,14,0,5
1657374816751,5820,balance,200,OK,Grupo de Usuários 1-71,text,true,,0,0,84,84,http://www.host.corp/balance,49,0,3
1657374820757,1819,login,200,OK,Grupo de Usuários 1-43,text,true,,0,0,84,84,http://www.host.corp/auth,43,0,1
1657374820531,2096,balance,200,OK,Grupo de Usuários 1-33,text,true,,0,0,84,84,http://www.host.corp/balance,19,0,3
1657374818566,4094,balance,200,OK,Grupo de Usuários 1-77,text,true,,0,0,84,84,http://www.host.corp/balance,31,0,4
1657374820330,2339,login,200,OK,Grupo de Usuários 1-29,text,true,,0,0,84,84,http://www.host.corp/auth,36,0,4
1657374816251,6469,login,200,OK,Grupo de Usuários 1-26,text,true,,0,0,84,84,http://www.host.corp/auth,8,0,1
1657374820820,1957,balance,200,OK,Grupo de Usuários 1-23,text,true,,0,0,84,84,http://www.host.corp/balance,40,0,4
1657374820998,1804,login,200,OK,Grupo de Usuários 1-82,text,true,,0,0,84,84,http://www.host.corp/auth,39,0,4
1657374817870,4952,login,200,OK,Grupo de Usuários 1-30,text,true,,0,0,84,84,http://www.host.corp/auth,30,0,4
1657374816630,6205,login,200,OK,Grupo de Usuários 1-36,text,true,,0,0,84,84,http://www.host.corp/auth,13,0,3
1657374817798,5054,balance,200,OK,Grupo de Usuários 1-20,text,true,,0,0,84,84,http://www.host.corp/balance,46,0,3
1657374818103,4790,login,200,OK,Grupo de Usuários 1-68,text,true,,0,0,84,84,http://www.host.corp/auth,31,0,3
1657374819749,3188,login,200,OK,Grupo de Usuários 1-66,text,true,,0,0,84,84,http://www.host.corp/auth,20,0,2
1657374821144,1812,login,200,OK,Grupo de Usuários 1-7,text,true,,0,0,84,84,http://www.host.corp/auth,41,0,2
1657374817050,5929,balance,200,OK,Grupo de Usuários 1-53,text,true,,0,0,84,84,http://www.host.corp/balance,37,0,2
1657374820760,2236,balance,200,OK,Grupo de Usuários 1-70,text,true,,0,0,84,84,http://www.host.corp/balance,8,0,1
1657374819524,3542,balance,200,OK,Grupo de Usuários 1-10,text,true,,0,0,85,85,http://www.host.corp/balance,23,0,2
1657374819901,3190,login,200,OK,Grupo de Usuários 1-9,text,true,,0,0,85,85,http://www.host.corp/auth,50,0,3
1657374817284,5821,balance,200,OK,Grupo de Usuários 1-72,text,true,,0,0,85,85,http://www.host.corp/balance,12,0,1
1657374820467,2803,balance,200,OK,Grupo de Usuários 1-44,text,true,,0,0,85,85,http://www.host.corp/balance,10,0,1
1657374822260,1192,balance,200,OK,Grupo de Usuários 1-5,text,true,,0,0,85,85,http://www.host.corp/balance,41,0,2
1657374822835,703,balance,200,OK,Grupo de Usuários 1-36,text,true,,0,0,85,85,http://www.host.corp/balance,39,0,2
1657374821329,2221,balance,200,OK,Grupo de Usuários 1-56,text,true,,0,0,85,85,http://www.host.corp/balance,33,0,2
1657374822347,1262,balance,200,OK,Grupo de Usuários 1-69,text,true,,0,0,85,85,http://www.host.corp/balance,14,0,2
1657374822549,1061,balance,200,OK,Grupo de Usuários 1-83,text,true,,0,0,85,85,http://www.host.corp/balance,9,0,5
1657374820059,3559,balance,200,OK,Grupo de Usuários 1-22,text,true,,0,0,85,85,http://www.host.corp/balance,18,0,4
1657374821568,2051,balance,200,OK,Grupo de Usuários 1-76,text,true,,0,0,85,85,http://www.host.corp/balance,24,0,4
1657374820948,2794,login,200,OK,Grupo de Usuários 1-52,text,true,,0,0,86,86,http://www.host.corp/auth,15,0,4
1657374820120,3636,login,200,OK,Grupo de Usuários 1-51,text,true,,0,0,86,86,http://www.host.corp/auth,7,0,2
1657374820061,3768,login,200,OK,Grupo de Usuários 1-54,text,true,,0,0,86,86,http://www.host.corp/auth,36,0,4
1657374822550,1283,balance,200,OK,Grupo de Usuários 1-45,text,true,,0,0,86,86,http://www.host.corp/balance,50,0,3
1657374821991,1853,login,200,OK,Grupo de Usuários 1-62,text,true,,0,0,86,86,http://www.host.corp/auth,41,0,2
1657374821755,2096,login,200,OK,Grupo de Usuários 1-50,text,true,,0,0,86,86,http://www.host.corp/auth,22,0,3
1657374819617,4246,login,200,OK,Grupo de Usuários 1-35,text,true,,0,0,86,86,http://www.host.corp/auth,13,0,3
1657374821078,2799,login,200,OK,Grupo de Usuários 1-15,text,true,,0,0,86,86,http://www.host.corp/auth,8,0,5
1657374821919,1967,login,200,OK,Grupo de Usuários 1-11,text,true,,0,0,86,86,http://www.host.corp/auth,1,0,3
1657374818400,5538,balance,200,OK,Grupo de Usuários 1-13,text,true,,0,0,86,86,http://www.host.corp/balance,32,0,3
1657374822575,1382,balance,200,OK,Grupo de Usuários 1-43,text,true,,0,0,86,86,http://www.host.corp/balance,24,0,3
1657374819237,4790,balance,200,OK,Grupo de Usuários 1-65,text,true,,0,0,86,86,http://www.host.corp/balance,11,0,2
1657374821764,2383,login,200,OK,Grupo de Usuários 1-58,text,true,,0,0,86,86,http://www.host.corp/auth,47,0,3
1657374821813,2349,login,200,OK,Grupo de Usuários 1-17,text,true,,0,0,86,86,http://www.host.corp/auth,4,0,1
1657374820137,4054,balance,200,OK,Grupo de Usuários 1-73,text,true,,0,0,86,86,http://www.host.corp/balance,14,0,2
1657374816327,7883,login,200,OK,Grupo de Usuários 1-75,text,true,,0,0,86,86,http://www.host.corp/auth,33,0,4
1657374821292,2954,login,200,OK,Grupo de Usuários 1-48,text,true,,0,0,86,86,http://www.host.corp/auth,44,0,2
1657374823833,515,login,200,OK,Grupo de Usuários 1-45,text,true,,0,0,87,87,http://www.host.corp/auth,36,0,3
1657374821817,2533,balance,200,OK,Grupo de Usuários 1-2,text,true,,0,0,87,87,http://www.host.corp/balance,38,0,1
1657374817004,7426,login,200,OK,Grupo de Usuários 1-19,text,true,,0,0,87,87,http://www.host.corp/auth,25,0,3
1657374822998,1453,login,200,OK,Grupo de Usuários 1-85,text,true,,0,0,87,87,http://www.host.corp/auth,7,0,5
1657374822121,2380,login,200,OK,Grupo de Usuários 1-49,text,true,,0,0,87,87,http://www.host.corp/auth,19,0,1
1657374820509,4001,balance,200,OK,Grupo de Usuários 1-16,text,true,,0,0,87,87,http://www.host.corp/balance,7,0,1
1657374819665,4860,login,200,OK,Grupo de Usuários 1-80,text,true,,0,0,87,87,http://www.host.corp/auth,34,0,3
1657374820086,4450,balance,200,OK,Grupo de Usuários 1-67,text,true,,0,0,87,87,http://www.host.corp/balance,32,0,4
1657374820805,3741,login,200,OK,Grupo de Usuários 1-4,text,true,,0,0,87,87,http://www.host.corp/auth,22,0,1
1657374819373,5274,login,200,OK,Grupo de Usuários 1-24,text,true,,0,0,87,87,http://www.host.corp/auth,36,0,2
1657374818970,5787,balance,200,OK,Grupo de Usuários 1-64,text,true,,0,0,87,87,http://www.host.corp/balance,13,0,2
1657374817493,7275,login,200,OK,Grupo de Usuários 1-39,text,true,,0,0,87,87,http://www.host.corp/auth,2,0,3
1657374822331,2559,login,200,OK,Grupo de Usuários 1-84,text,true,,0,0,87,87,http://www.host.corp/auth,45,0,5
1657374823452,1507,login,200,OK,Grupo de Usuários 1-5,text,true,,0,0,87,87,http://www.host.corp/auth,42,0,3
1657374818329,6654,login,200,OK,Grupo de Usuários 1-78,text,true,,0,0,87,87,http://www.host.corp/auth,26,0,4
1657374822259,2740,balance,200,OK,Grupo de Usuários 1-60,text,true,,0,0,88,88,http://www.host.corp/balance,38,0,1
1657374822851,2151,login,200,OK,Grupo de Usuários 1-20,text,true,,0,0,88,88,http://www.host.corp/auth,49,0,2
1657374821143,3986,login,200,OK,Grupo de Usuários 1-14,text,true,,0,0,88,88,http://www.host.corp/auth,10,0,5
1657374823850,1384,balance,200,OK,Grupo de Usuários 1-50,text,true,,0,0,88,88,http://www.host.corp/balance,12,0,4
1657374820416,4842,login,200,OK,Grupo de Usuários 1-6,text,true,,0,0,88,88,http://www.host.corp/auth,23,0,1
1657374820982,4320,balance,200,OK,Grupo de Usuários 1-61,text,true,,0,0,88,88,http://www.host.corp/balance,41,0,2
1657374824161,1188,balance,200,OK,Grupo de Usuários 1-17,text,true,,0,0,88,88,http://www.host.corp/balance,19,0,1
1657374818444,6997,login,200,OK,Grupo de Usuários 1-47,text,true,,0,0,88,88,http://www.host.corp/auth,36,0,1
1657374822087,3424,balance,200,OK,Grupo de Usuários 1-57,text,true,,0,0,88,88,http://www.host.corp/balance,44,0,5
1657374824501,1042,balance,200,OK,Grupo de Usuários 1-49,text,true,,0,0,88,88,http://www.host.corp/balance,2,0,1
1657374818375,7242,login,200,OK,Grupo de Usuários 1-32,text,true,,0,0,88,88,http://www.host.corp/auth,18,0,3
1657374819704,5916,balance,200,OK,Grupo de Usuários 1-27,text,true,,0,0,88,88,http://www.host.corp/balance,4,0,3
1657374821460,4291,login,200,OK,Grupo de Usuários 1-12,text,true,,0,0,89,89,http://www.host.corp/auth,35,0,2
1657374822626,3132,login,200,OK,Grupo de Usuários 1-33,text,true,,0,0,89,89,http://www.host.corp/auth,22,0,1
1657374822720,3082,balance,200,OK,Grupo de Usuários 1-26,text,true,,0,0,89,89,http://www.host.corp/balance,5,0,1
1657374818996,6814,login,200,OK,Grupo de Usuários 1-79,text,true,,0,0,89,89,http://www.host.corp/auth,33,0,2
1657374821373,4446,login,200,OK,Grupo de Usuários 1-59,text,true,,0,0,89,89,http://www.host.corp/auth,34,0,3
1657374823270,2576,login,200,OK,Grupo de Usuários 1-44,text,true,,0,0,89,89,http://www.host.corp/auth,23,0,4
1657374823937,1989,login,200,OK,Grupo de Usuários 1-13,text,true,,0,0,89,89,http://www.host.corp/auth,21,0,1
1657374823104,2890,login,200,OK,Grupo de Usuários 1-72,text,true,,0,0,89,89,http://www.host.corp/auth,37,0,4
1657374822668,3327,balance,200,OK,Grupo de Usuários 1-29,text,true,,0,0,89,89,http://www.host.corp/balance,28,0,3
1657374824349,1647,login,200,OK,Grupo de Usuários 1-2,text,true,,0,0,89,89,http://www.host.corp/auth,45,0,3
1657374821527,4492,balance,200,OK,Grupo de Usuários 1-37,text,true,,0,0,89,89,http://www.host.corp/balance,44,0,1
1657374824190,1847,login,200,OK,Grupo de Usuários 1-73,text,true,,0,0,89,89,http://www.host.corp/auth,29,0,1
1657374818877,7208,login,200,OK,Grupo de Usuários 1-40,text,true,,0,0,89,89,http://www.host.corp/auth,3,0,4
1657374820743,5342,balance,200,OK,Grupo de Usuários 1-21,text,true,,0,0,89,89,http://www.host.corp/balance,46,0,2
1657374820529,5561,login,200,OK,Grupo de Usuários 1-38,text,true,,0,0,89,89,http://www.host.corp/auth,13,0,5
1657374818961,7297,login,200,OK,Grupo de Usuários 1-18,text,true,,0,0,89,89,http://www.host.corp/auth,30,0,2
1657374824535,1755,login,200,OK,Grupo de Usuários 1-67,text,true,,0,0,89,89,http://www.host.corp/auth,4,0,5
1657374821941,4395,balance,200,OK,Grupo de Usuários 1-42,text,true,,0,0,90,90,http://www.host.corp/balance,35,0,2
1657374822571,3822,login,200,OK,Grupo de Usuários 1-71,text,true,,0,0,90,90,http://www.host.corp/auth,27,0,3
1657374820610,5805,login,200,OK,Grupo de Usuários 1-63,text,true,,0,0,90,90,http://www.host.corp/auth,10,0,1
1657374822936,3609,balance,200,OK,Grupo de Usuários 1-66,text,true,,0,0,90,90,http://www.host.corp/balance,7,0,2
1657374821028,5552,balance,200,OK,Grupo de Usuários 1-28,text,true,,0,0,90,90,http://www.host.corp/balance,34,0,1
1657374824430,2185,balance,200,OK,Grupo de Usuários 1-19,text,true,,0,0,90,90,http://www.host.corp/balance,18,0,5
1657374825665,994,login,200,OK,Grupo de Usuários 1-89,text,true,,0,0,90,90,http://www.host.corp/auth,35,0,3
1657374824959,1779,balance,200,OK,Grupo de Usuários 1-5,text,true,,0,0,90,90,http://www.host.corp/balance,12,0,5
1657374825751,1051,balance,200,OK,Grupo de Usuários 1-12,text,true,,0,0,90,90,http://www.host.corp/balance,4,0,2
1657374824331,2556,login,200,OK,Grupo de Usuários 1-87,text,true,,0,0,90,90,http://www.host.corp/auth,11,0,2
1657374824348,2544,balance,200,OK,Grupo de Usuários 1-45,text,true,,0,0,90,90,http://www.host.corp/balance,30,0,5
1657374821578,5451,balance,200,OK,Grupo de Usuários 1-46,text,true,,0,0,90,90,http://www.host.corp/balance,29,0,4
1657374823664,3389,login,200,OK,Grupo de Usuários 1-86,text,true,,0,0,90,90,http://www.host.corp/auth,20,0,1
1657374821167,5920,balance,200,OK,Grupo de Usuários 1-41,text,true,,0,0,90,90,http://www.host.corp/balance,31,0,3
1657374822892,4213,balance,200,OK,Grupo de Usuários 1-68,text,true,,0,0,90,90,http://www.host.corp/balance,24,0,4
1657374825257,1860,balance,200,OK,Grupo de Usuários 1-6,text,true,,0,0,90,90,http://www.host.corp/balance,46,0,1
1657374821397,5775,login,200,OK,Grupo de Usuários 1-3,text,true,,0,0,90,90,http://www.host.corp/auth,41,0,1
1657374821327,5912,balance,200,OK,Grupo de Usuários 1-1,text,true,,0,0,90,90,http://www.host.corp/balance,21,0,5
